"Well","ROX","FAM","VIC","Marker_name"
"I06","2140.0","3083.0","3497.0","M13 (2).txt"
"J06","2012.0","478.0","417.0","M13 (2).txt"
"K06","2395.0","16119.0","2549.0","M13 (2).txt"
"L06","2158.0","13868.0","3230.0","M13 (2).txt"
"M06","2281.0","4285.0","7726.0","M13 (2).txt"
"N06","2003.0","473.0","429.0","M13 (2).txt"
"O06","1587.0","423.0","236.0","M13 (2).txt"
"P06","2829.0","622.0","581.0","M13 (2).txt"
"A07","3090.0","20058.0","3761.0","M13 (2).txt"
"B07","2568.0","16877.0","3518.0","M13 (2).txt"
"C07","2251.0","1483.0","7677.0","M13 (2).txt"
"D07","2306.0","1449.0","7967.0","M13 (2).txt"
"E07","1939.0","1256.0","494.0","M13 (2).txt"
"F07","2149.0","8161.0","988.0","M13 (2).txt"
"G07","2494.0","8674.0","8446.0","M13 (2).txt"
"H07","2382.0","5892.0","8096.0","M13 (2).txt"
"I07","2132.0","2466.0","593.0","M13 (2).txt"
"J07","2022.0","464.0","454.0","M13 (2).txt"
"K07","2442.0","16439.0","2982.0","M13 (2).txt"
"L07","2238.0","14771.0","2845.0","M13 (2).txt"
"M07","2432.0","3526.0","8346.0","M13 (2).txt"
"N07","2369.0","3576.0","7954.0","M13 (2).txt"
"O07","1618.0","425.0","241.0","M13 (2).txt"
"P07","1749.0","435.0","254.0","M13 (2).txt"
"A08","2853.0","19005.0","3528.0","M13 (2).txt"
"B08","2018.0","478.0","438.0","M13 (2).txt"
"C08","2221.0","1526.0","7702.0","M13 (2).txt"
"D08","2310.0","2025.0","8013.0","M13 (2).txt"
"E08","1934.0","4229.0","679.0","M13 (2).txt"
"F08","1983.0","3004.0","608.0","M13 (2).txt"
"G08","2489.0","7039.0","8651.0","M13 (2).txt"
"H08","2431.0","6954.0","8319.0","M13 (2).txt"
"I08","2124.0","3148.0","656.0","M13 (2).txt"
"J08","1927.0","468.0","410.0","M13 (2).txt"
"K08","2255.0","15488.0","2272.0","M13 (2).txt"
"L08","2180.0","14073.0","3517.0","M13 (2).txt"
"M08","2361.0","3840.0","8162.0","M13 (2).txt"
"N08","2057.0","502.0","441.0","M13 (2).txt"
"O08","1558.0","413.0","233.0","M13 (2).txt"
"P08","2688.0","584.0","562.0","M13 (2).txt"
"A09","3177.0","20634.0","3734.0","M13 (2).txt"
"B09","2405.0","15418.0","2736.0","M13 (2).txt"
"C09","2159.0","1310.0","7446.0","M13 (2).txt"
"D09","2149.0","1969.0","7336.0","M13 (2).txt"
"E09","2017.0","2570.0","1065.0","M13 (2).txt"
"F09","2139.0","4376.0","1846.0","M13 (2).txt"
"G09","2623.0","10476.0","9055.0","M13 (2).txt"
"H09","2489.0","7282.0","8576.0","M13 (2).txt"
"I09","2202.0","449.0","1792.0","M13 (2).txt"
"J09","2076.0","501.0","460.0","M13 (2).txt"
"K09","2423.0","16670.0","2566.0","M13 (2).txt"
"L09","2301.0","15345.0","3134.0","M13 (2).txt"
"M09","2415.0","7248.0","5187.0","M13 (2).txt"
"N09","2349.0","10474.0","3807.0","M13 (2).txt"
"O09","2243.0","510.0","481.0","M13 (2).txt"
"P09","2651.0","554.0","561.0","M13 (2).txt"
"A10","2835.0","18430.0","3406.0","M13 (2).txt"
"B10","2400.0","15544.0","2592.0","M13 (2).txt"
"C10","2211.0","1270.0","7706.0","M13 (2).txt"
"D10","2365.0","1521.0","8240.0","M13 (2).txt"
"E10","2278.0","4567.0","3699.0","M13 (2).txt"
"F10","2326.0","6441.0","891.0","M13 (2).txt"
"G10","2673.0","10268.0","9309.0","M13 (2).txt"
"H10","2655.0","9200.0","9187.0","M13 (2).txt"
"I10","2180.0","2175.0","2100.0","M13 (2).txt"
"J10","2059.0","499.0","429.0","M13 (2).txt"
"K10","2407.0","16491.0","2402.0","M13 (2).txt"
"L10","2350.0","16044.0","2916.0","M13 (2).txt"
"M10","2162.0","506.0","495.0","M13 (2).txt"
"N10","2170.0","521.0","463.0","M13 (2).txt"
"O10","2268.0","531.0","486.0","M13 (2).txt"
"P10","2668.0","591.0","563.0","M13 (2).txt"
"A11","3577.0","23178.0","4230.0","M13 (2).txt"
"B11","2438.0","15832.0","2961.0","M13 (2).txt"
"C11","2301.0","2027.0","7857.0","M13 (2).txt"
"D11","2597.0","1792.0","9045.0","M13 (2).txt"
"E11","2097.0","471.0","1277.0","M13 (2).txt"
"F11","2313.0","2429.0","1329.0","M13 (2).txt"
"G11","2784.0","9325.0","9728.0","M13 (2).txt"
"H11","2634.0","9210.0","9075.0","M13 (2).txt"
"I11","2254.0","507.0","521.0","M13 (2).txt"
"J11","2202.0","490.0","487.0","M13 (2).txt"
"K11","2723.0","15870.0","8762.0","M13 (2).txt"
"L11","2752.0","16345.0","8680.0","M13 (2).txt"
"M11","2397.0","8712.0","2400.0","M13 (2).txt"
"N11","2367.0","11201.0","1250.0","M13 (2).txt"
"O11","2384.0","551.0","506.0","M13 (2).txt"
"P11","2646.0","565.0","562.0","M13 (2).txt"
"A12","3283.0","21270.0","3969.0","M13 (2).txt"
"B12","2567.0","17147.0","2911.0","M13 (2).txt"
"C12","2393.0","1428.0","8449.0","M13 (2).txt"
"D12","2579.0","1646.0","9091.0","M13 (2).txt"
"E12","2350.0","4587.0","3500.0","M13 (2).txt"
"F12","2279.0","3107.0","1377.0","M13 (2).txt"
"G12","2688.0","8771.0","9403.0","M13 (2).txt"
"H12","2616.0","8511.0","9099.0","M13 (2).txt"
"I12","2263.0","424.0","1955.0","M13 (2).txt"
"J12","2200.0","511.0","469.0","M13 (2).txt"
"K12","2671.0","15867.0","8376.0","M13 (2).txt"
"L12","2547.0","14960.0","7906.0","M13 (2).txt"
"M12","2412.0","5570.0","4409.0","M13 (2).txt"
"N12","2035.0","493.0","442.0","M13 (2).txt"
"O12","2387.0","549.0","512.0","M13 (2).txt"
"P12","2865.0","630.0","605.0","M13 (2).txt"
"A13","2976.0","599.0","684.0","M13 (2).txt"
"B13","2131.0","495.0","514.0","M13 (2).txt"
"C13","1935.0","742.0","1045.0","M13 (2).txt"
"D13","2129.0","1236.0","3255.0","M13 (2).txt"
"E13","2257.0","10557.0","1215.0","M13 (2).txt"
"F13","2170.0","3902.0","712.0","M13 (2).txt"
"G13","2632.0","10869.0","9006.0","M13 (2).txt"
"H13","2607.0","7184.0","8382.0","M13 (2).txt"
"I13","2657.0","17472.0","4645.0","M13 (2).txt"
"J13","2723.0","17952.0","4907.0","M13 (2).txt"
"K13","2700.0","15804.0","8724.0","M13 (2).txt"
"L13","2616.0","14784.0","8514.0","M13 (2).txt"
"M13","2465.0","9244.0","3238.0","M13 (2).txt"
"N13","2093.0","495.0","455.0","M13 (2).txt"
"O13","2423.0","542.0","529.0","M13 (2).txt"
"P13","2602.0","569.0","553.0","M13 (2).txt"
"A14","2572.0","1281.0","658.0","M13 (2).txt"
"B14","2065.0","468.0","485.0","M13 (2).txt"
"C14","2198.0","1337.0","5161.0","M13 (2).txt"
"D14","2145.0","317.0","3176.0","M13 (2).txt"
"E14","2126.0","4603.0","775.0","M13 (2).txt"
"F14","2191.0","524.0","472.0","M13 (2).txt"
"G14","2720.0","8480.0","9502.0","M13 (2).txt"
"H14","2681.0","9108.0","9268.0","M13 (2).txt"
"I14","2750.0","17923.0","4987.0","M13 (2).txt"
"J14","2769.0","17361.0","6809.0","M13 (2).txt"
"K14","2697.0","15483.0","8763.0","M13 (2).txt"
"L14","2186.0","505.0","472.0","M13 (2).txt"
"M14","2578.0","14424.0","1601.0","M13 (2).txt"
"N14","2213.0","519.0","480.0","M13 (2).txt"
"O14","2353.0","517.0","508.0","M13 (2).txt"
"P14","2716.0","590.0","578.0","M13 (2).txt"
"A15","3139.0","12402.0","1759.0","M13 (2).txt"
"B15","2270.0","9992.0","1357.0","M13 (2).txt"
"C15","2241.0","2022.0","7582.0","M13 (2).txt"
"D15","2185.0","971.0","7531.0","M13 (2).txt"
"E15","2490.0","10142.0","8578.0","M13 (2).txt"
"F15","2845.0","13226.0","9851.0","M13 (2).txt"
"G15","2737.0","6803.0","9521.0","M13 (2).txt"
"H15","2640.0","4582.0","9118.0","M13 (2).txt"
"I15","2738.0","15739.0","8465.0","M13 (2).txt"
"J15","2190.0","494.0","468.0","M13 (2).txt"
"K15","2718.0","15309.0","8191.0","M13 (2).txt"
"L15","2519.0","14394.0","7345.0","M13 (2).txt"
"M15","2726.0","8072.0","9394.0","M13 (2).txt"
"N15","2598.0","7353.0","8817.0","M13 (2).txt"
"O15","2345.0","524.0","506.0","M13 (2).txt"
"P15","2660.0","588.0","571.0","M13 (2).txt"
"A16","2770.0","9918.0","1486.0","M13 (2).txt"
"B16","2112.0","1141.0","643.0","M13 (2).txt"
"C16","2474.0","1805.0","8628.0","M13 (2).txt"
"D16","2311.0","3066.0","7954.0","M13 (2).txt"
"E16","2599.0","10264.0","9025.0","M13 (2).txt"
"F16","2697.0","10897.0","9299.0","M13 (2).txt"
"G16","2840.0","8060.0","9858.0","M13 (2).txt"
"H16","2728.0","9845.0","9186.0","M13 (2).txt"
"I16","2136.0","507.0","464.0","M13 (2).txt"
"J16","2177.0","502.0","463.0","M13 (2).txt"
"K16","2863.0","16691.0","8231.0","M13 (2).txt"
"L16","2259.0","513.0","489.0","M13 (2).txt"
"M16","2785.0","7028.0","9504.0","M13 (2).txt"
"N16","2186.0","510.0","474.0","M13 (2).txt"
"O16","2261.0","508.0","487.0","M13 (2).txt"
"P16","2743.0","592.0","598.0","M13 (2).txt"
"A17","3133.0","19659.0","4065.0","M13 (2).txt"
"B17","2534.0","14310.0","2514.0","M13 (2).txt"
"C17","2400.0","2122.0","8316.0","M13 (2).txt"
"D17","2288.0","2229.0","7859.0","M13 (2).txt"
"E17","2556.0","5289.0","8872.0","M13 (2).txt"
"F17","2273.0","3691.0","7734.0","M13 (2).txt"
"G17","2660.0","7689.0","9202.0","M13 (2).txt"
"H17","2582.0","8446.0","8778.0","M13 (2).txt"
"I17","2624.0","15520.0","7738.0","M13 (2).txt"
"J17","2838.0","16807.0","8607.0","M13 (2).txt"
"K17","2803.0","15108.0","8193.0","M13 (2).txt"
"L17","2665.0","15174.0","7617.0","M13 (2).txt"
"M17","2574.0","5391.0","8668.0","M13 (2).txt"
"N17","2646.0","7161.0","8802.0","M13 (2).txt"
"O17","2410.0","524.0","511.0","M13 (2).txt"
"P17","2735.0","567.0","595.0","M13 (2).txt"
"A18","3117.0","19509.0","4985.0","M13 (2).txt"
"B18","2843.0","18384.0","4073.0","M13 (2).txt"
"C18","2812.0","990.0","9760.0","M13 (2).txt"
"D18","2735.0","3419.0","9478.0","M13 (2).txt"
"E18","2698.0","6494.0","9402.0","M13 (2).txt"
"F18","2321.0","539.0","502.0","M13 (2).txt"
"G18","2848.0","8592.0","9710.0","M13 (2).txt"
"H18","2855.0","5682.0","9748.0","M13 (2).txt"
"I18","2943.0","16929.0","8746.0","M13 (2).txt"
"J18","3039.0","18427.0","7842.0","M13 (2).txt"
"K18","3053.0","14668.0","9605.0","M13 (2).txt"
"L18","2285.0","536.0","484.0","M13 (2).txt"
"M18","2867.0","6810.0","9705.0","M13 (2).txt"
"N18","2795.0","5919.0","9326.0","M13 (2).txt"
"O18","2677.0","577.0","574.0","M13 (2).txt"
"P18","3031.0","626.0","654.0","M13 (2).txt"
"A19","3320.0","21467.0","4162.0","M13 (2).txt"
"B19","2762.0","18387.0","3580.0","M13 (2).txt"
"C19","2604.0","1127.0","8978.0","M13 (2).txt"
"D19","2718.0","1160.0","9505.0","M13 (2).txt"
"E19","2715.0","4750.0","9534.0","M13 (2).txt"
"F19","2888.0","9437.0","9849.0","M13 (2).txt"
"G19","2914.0","3488.0","10216.0","M13 (2).txt"
"H19","2919.0","7272.0","9873.0","M13 (2).txt"
"I19","2979.0","17951.0","7810.0","M13 (2).txt"
"J19","3051.0","18091.0","8612.0","M13 (2).txt"
"K19","2931.0","15985.0","9011.0","M13 (2).txt"
"L19","3010.0","15883.0","8684.0","M13 (2).txt"
"M19","2817.0","7326.0","9546.0","M13 (2).txt"
"N19","2988.0","9141.0","9928.0","M13 (2).txt"
"O19","2686.0","584.0","573.0","M13 (2).txt"
"P19","2673.0","585.0","572.0","M13 (2).txt"
"A20","3167.0","20331.0","4121.0","M13 (2).txt"
"B20","2729.0","18206.0","3332.0","M13 (2).txt"
"C20","2566.0","1261.0","8898.0","M13 (2).txt"
"D20","2539.0","2217.0","8826.0","M13 (2).txt"
"E20","2769.0","7412.0","9571.0","M13 (2).txt"
"F20","2436.0","558.0","529.0","M13 (2).txt"
"G20","2772.0","6812.0","9537.0","M13 (2).txt"
"H20","2788.0","8801.0","9433.0","M13 (2).txt"
"I20","2889.0","17484.0","8243.0","M13 (2).txt"
"J20","2930.0","17383.0","8618.0","M13 (2).txt"
"K20","2915.0","15062.0","8247.0","M13 (2).txt"
"L20","2359.0","555.0","499.0","M13 (2).txt"
"M20","2969.0","9535.0","10004.0","M13 (2).txt"
"N20","2964.0","7864.0","9898.0","M13 (2).txt"
"O20","2614.0","584.0","565.0","M13 (2).txt"
"P20","2973.0","657.0","634.0","M13 (2).txt"
"A21","3227.0","20889.0","3774.0","M13 (2).txt"
"B21","2861.0","19206.0","3383.0","M13 (2).txt"
"C21","2503.0","1824.0","8676.0","M13 (2).txt"
"D21","2437.0","1385.0","8563.0","M13 (2).txt"
"E21","2852.0","10978.0","9841.0","M13 (2).txt"
"F21","2668.0","8203.0","9150.0","M13 (2).txt"
"G21","2755.0","8210.0","9509.0","M13 (2).txt"
"H21","2686.0","7831.0","9197.0","M13 (2).txt"
"I21","2814.0","16855.0","8101.0","M13 (2).txt"
"J21","2894.0","17262.0","8332.0","M13 (2).txt"
"K21","2927.0","14106.0","9084.0","M13 (2).txt"
"L21","2865.0","14653.0","8758.0","M13 (2).txt"
"M21","3062.0","17573.0","10031.0","M13 (2).txt"
"N21","2945.0","16393.0","9846.0","M13 (2).txt"
"O21","2527.0","599.0","547.0","M13 (2).txt"
"P21","2631.0","603.0","560.0","M13 (2).txt"
"A22","3221.0","21086.0","3578.0","M13 (2).txt"
"B22","2758.0","18643.0","3024.0","M13 (2).txt"
"C22","2483.0","1677.0","8580.0","M13 (2).txt"
"D22","2359.0","1535.0","8233.0","M13 (2).txt"
"E22","2544.0","5901.0","8856.0","M13 (2).txt"
"F22","2046.0","515.0","447.0","M13 (2).txt"
"G22","2534.0","5826.0","8786.0","M13 (2).txt"
"H22","2469.0","7248.0","8471.0","M13 (2).txt"
"I22","2618.0","16527.0","7157.0","M13 (2).txt"
"J22","2912.0","17519.0","8556.0","M13 (2).txt"
"K22","2701.0","14802.0","8178.0","M13 (2).txt"
"L22","2187.0","528.0","460.0","M13 (2).txt"
"M22","3097.0","17267.0","10522.0","M13 (2).txt"
"N22","3075.0","16716.0","10295.0","M13 (2).txt"
"O22","2566.0","597.0","561.0","M13 (2).txt"
"P22","2882.0","636.0","611.0","M13 (2).txt"
"A23","3989.0","25341.0","3277.0","M13 (2).txt"
"B23","2657.0","17117.0","2242.0","M13 (2).txt"
"C23","2416.0","1808.0","8511.0","M13 (2).txt"
"D23","2357.0","2425.0","8312.0","M13 (2).txt"
"E23","2428.0","9650.0","8431.0","M13 (2).txt"
"F23","2532.0","9579.0","8856.0","M13 (2).txt"
"G23","2519.0","5506.0","8976.0","M13 (2).txt"
"H23","2405.0","6233.0","8343.0","M13 (2).txt"
"I23","2662.0","16123.0","7769.0","M13 (2).txt"
"J23","2708.0","16946.0","7580.0","M13 (2).txt"
"K23","2652.0","14979.0","7978.0","M13 (2).txt"
"L23","2484.0","13887.0","7372.0","M13 (2).txt"
"M23","2310.0","556.0","484.0","M13 (2).txt"
"N23","3181.0","17151.0","10703.0","M13 (2).txt"
"O23","2589.0","617.0","568.0","M13 (2).txt"
"P23","2915.0","644.0","620.0","M13 (2).txt"
"A24","3051.0","19868.0","2597.0","M13 (2).txt"
"B24","3418.0","21485.0","2608.0","M13 (2).txt"
"C24","2430.0","1811.0","8364.0","M13 (2).txt"
"D24","2062.0","1640.0","7281.0","M13 (2).txt"
"E24","2145.0","6786.0","7492.0","M13 (2).txt"
"F24","1912.0","507.0","419.0","M13 (2).txt"
"G24","2538.0","6563.0","8919.0","M13 (2).txt"
"H24","2494.0","7462.0","8582.0","M13 (2).txt"
"I24","2542.0","16052.0","7231.0","M13 (2).txt"
"J24","2581.0","16567.0","7143.0","M13 (2).txt"
"K24","2451.0","14638.0","6884.0","M13 (2).txt"
"L24","2402.0","14503.0","5882.0","M13 (2).txt"
"M24","2699.0","15518.0","9366.0","M13 (2).txt"
"N24","2941.0","16747.0","10034.0","M13 (2).txt"
"O24","2669.0","619.0","583.0","M13 (2).txt"
"P24","3232.0","715.0","694.0","M13 (2).txt"
"A01","3259.0","754.0","783.0","M13 (3).txt"
"B01","2872.0","686.0","690.0","M13 (3).txt"
"C01","2779.0","606.0","607.0","M13 (3).txt"
"D01","2715.0","625.0","608.0","M13 (3).txt"
"E01","2746.0","639.0","620.0","M13 (3).txt"
"F01","2784.0","644.0","627.0","M13 (3).txt"
"G01","2793.0","633.0","644.0","M13 (3).txt"
"H01","2901.0","656.0","662.0","M13 (3).txt"
"I01","2963.0","677.0","662.0","M13 (3).txt"
"J01","2903.0","665.0","648.0","M13 (3).txt"
"K01","2763.0","663.0","624.0","M13 (3).txt"
"L01","2629.0","660.0","602.0","M13 (3).txt"
"M01","2807.0","663.0","639.0","M13 (3).txt"
"N01","2662.0","647.0","606.0","M13 (3).txt"
"O01","2607.0","606.0","369.0","M13 (3).txt"
"P01","2478.0","565.0","346.0","M13 (3).txt"
"A02","4421.0","924.0","1001.0","M13 (3).txt"
"B02","3612.0","780.0","833.0","M13 (3).txt"
"C02","2605.0","580.0","571.0","M13 (3).txt"
"D02","2638.0","603.0","590.0","M13 (3).txt"
"E02","2579.0","616.0","584.0","M13 (3).txt"
"F02","2643.0","623.0","597.0","M13 (3).txt"
"G02","2747.0","634.0","620.0","M13 (3).txt"
"H02","2752.0","643.0","613.0","M13 (3).txt"
"I02","2899.0","682.0","655.0","M13 (3).txt"
"J02","2742.0","657.0","617.0","M13 (3).txt"
"K02","2624.0","637.0","592.0","M13 (3).txt"
"L02","2755.0","659.0","625.0","M13 (3).txt"
"M02","2552.0","625.0","580.0","M13 (3).txt"
"N02","2652.0","656.0","607.0","M13 (3).txt"
"O02","2380.0","562.0","359.0","M13 (3).txt"
"P02","3294.0","692.0","669.0","M13 (3).txt"
"A03","3815.0","804.0","824.0","M13 (3).txt"
"B03","2646.0","623.0","602.0","M13 (3).txt"
"C03","2539.0","561.0","557.0","M13 (3).txt"
"D03","2681.0","597.0","598.0","M13 (3).txt"
"E03","2561.0","596.0","577.0","M13 (3).txt"
"F03","2711.0","623.0","609.0","M13 (3).txt"
"G03","2644.0","593.0","593.0","M13 (3).txt"
"H03","2798.0","636.0","615.0","M13 (3).txt"
"I03","2719.0","638.0","615.0","M13 (3).txt"
"J03","2668.0","627.0","599.0","M13 (3).txt"
"K03","2514.0","608.0","571.0","M13 (3).txt"
"L03","2605.0","613.0","590.0","M13 (3).txt"
"M03","1830.0","467.0","396.0","M13 (3).txt"
"N03","2584.0","619.0","578.0","M13 (3).txt"
"O03","2050.0","516.0","296.0","M13 (3).txt"
"P03","2406.0","559.0","340.0","M13 (3).txt"
"A04","3076.0","688.0","675.0","M13 (3).txt"
"B04","2508.0","597.0","576.0","M13 (3).txt"
"C04","2098.0","474.0","461.0","M13 (3).txt"
"D04","2544.0","551.0","569.0","M13 (3).txt"
"E04","2455.0","574.0","541.0","M13 (3).txt"
"F04","2709.0","606.0","569.0","M13 (3).txt"
"G04","2651.0","594.0","597.0","M13 (3).txt"
"H04","2555.0","601.0","573.0","M13 (3).txt"
"I04","2655.0","622.0","599.0","M13 (3).txt"
"J04","2529.0","614.0","573.0","M13 (3).txt"
"K04","2529.0","616.0","573.0","M13 (3).txt"
"L04","2507.0","614.0","566.0","M13 (3).txt"
"M04","2531.0","612.0","577.0","M13 (3).txt"
"N04","2736.0","673.0","609.0","M13 (3).txt"
"O04","2006.0","506.0","287.0","M13 (3).txt"
"P04","2456.0","557.0","345.0","M13 (3).txt"
"A05","3248.0","20369.0","2899.0","M13 (3).txt"
"B05","2641.0","16264.0","2239.0","M13 (3).txt"
"C05","2794.0","1579.0","9677.0","M13 (3).txt"
"D05","2842.0","1484.0","9953.0","M13 (3).txt"
"E05","2423.0","2212.0","650.0","M13 (3).txt"
"F05","2095.0","1063.0","1841.0","M13 (3).txt"
"G05","2731.0","8290.0","9512.0","M13 (3).txt"
"H05","2804.0","6224.0","9748.0","M13 (3).txt"
"I05","2606.0","437.0","2210.0","M13 (3).txt"
"J05","2602.0","2981.0","727.0","M13 (3).txt"
"K05","2926.0","20023.0","3050.0","M13 (3).txt"
"L05","3045.0","20990.0","2924.0","M13 (3).txt"
"M05","3202.0","7931.0","11304.0","M13 (3).txt"
"N05","3056.0","3929.0","10710.0","M13 (3).txt"
"O05","2078.0","504.0","306.0","M13 (3).txt"
"P05","2494.0","567.0","355.0","M13 (3).txt"
"A06","3992.0","24742.0","3285.0","M13 (3).txt"
"B06","2594.0","560.0","548.0","M13 (3).txt"
"C06","2876.0","2306.0","10043.0","M13 (3).txt"
"D06","2888.0","1270.0","10243.0","M13 (3).txt"
"E06","2468.0","5823.0","1644.0","M13 (3).txt"
"F06","2315.0","545.0","483.0","M13 (3).txt"
"G06","2681.0","7409.0","9029.0","M13 (3).txt"
"H06","2681.0","2342.0","9221.0","M13 (3).txt"
"I06","2684.0","582.0","603.0","M13 (3).txt"
"J06","2565.0","586.0","536.0","M13 (3).txt"
"K06","2919.0","20010.0","2843.0","M13 (3).txt"
"L06","2843.0","19568.0","2602.0","M13 (3).txt"
"M06","2886.0","6068.0","10106.0","M13 (3).txt"
"N06","2448.0","585.0","511.0","M13 (3).txt"
"O06","1995.0","493.0","298.0","M13 (3).txt"
"P06","2991.0","649.0","607.0","M13 (3).txt"
"A07","3859.0","24575.0","4299.0","M13 (3).txt"
"B07","2873.0","19020.0","3060.0","M13 (3).txt"
"C07","2703.0","965.0","9398.0","M13 (3).txt"
"D07","2827.0","1788.0","9898.0","M13 (3).txt"
"E07","2190.0","485.0","461.0","M13 (3).txt"
"F07","2789.0","7154.0","2843.0","M13 (3).txt"
"G07","3176.0","8498.0","11156.0","M13 (3).txt"
"H07","3200.0","11351.0","11096.0","M13 (3).txt"
"I07","2521.0","549.0","568.0","M13 (3).txt"
"J07","2487.0","479.0","1968.0","M13 (3).txt"
"K07","2934.0","20224.0","2910.0","M13 (3).txt"
"L07","2828.0","19711.0","2830.0","M13 (3).txt"
"M07","3043.0","5400.0","10723.0","M13 (3).txt"
"N07","2853.0","3925.0","10012.0","M13 (3).txt"
"O07","2090.0","509.0","314.0","M13 (3).txt"
"P07","2412.0","545.0","357.0","M13 (3).txt"
"A08","3841.0","24639.0","4276.0","M13 (3).txt"
"B08","2504.0","538.0","530.0","M13 (3).txt"
"C08","2795.0","2051.0","9695.0","M13 (3).txt"
"D08","2808.0","1390.0","9714.0","M13 (3).txt"
"E08","2532.0","4966.0","2422.0","M13 (3).txt"
"F08","2603.0","4792.0","833.0","M13 (3).txt"
"G08","3054.0","8505.0","10530.0","M13 (3).txt"
"H08","3164.0","9109.0","10684.0","M13 (3).txt"
"I08","2669.0","555.0","588.0","M13 (3).txt"
"J08","2469.0","554.0","503.0","M13 (3).txt"
"K08","2778.0","18925.0","2952.0","M13 (3).txt"
"L08","2523.0","17222.0","2537.0","M13 (3).txt"
"M08","2921.0","4464.0","10106.0","M13 (3).txt"
"N08","2311.0","544.0","483.0","M13 (3).txt"
"O08","2050.0","507.0","305.0","M13 (3).txt"
"P08","3026.0","663.0","610.0","M13 (3).txt"
"A09","3376.0","21703.0","3615.0","M13 (3).txt"
"B09","2690.0","17328.0","3434.0","M13 (3).txt"
"C09","2881.0","1417.0","9918.0","M13 (3).txt"
"D09","2775.0","1275.0","9625.0","M13 (3).txt"
"E09","2453.0","2371.0","659.0","M13 (3).txt"
"F09","2649.0","2046.0","2017.0","M13 (3).txt"
"G09","2959.0","10220.0","10185.0","M13 (3).txt"
"H09","3121.0","9016.0","10698.0","M13 (3).txt"
"I09","2724.0","2037.0","2188.0","M13 (3).txt"
"J09","2635.0","498.0","2027.0","M13 (3).txt"
"K09","2865.0","19514.0","2712.0","M13 (3).txt"
"L09","3000.0","20506.0","2710.0","M13 (3).txt"
"M09","2677.0","8104.0","1066.0","M13 (3).txt"
"N09","2866.0","11385.0","3651.0","M13 (3).txt"
"O09","2803.0","613.0","584.0","M13 (3).txt"
"P09","3053.0","650.0","623.0","M13 (3).txt"
"A10","3399.0","22077.0","3586.0","M13 (3).txt"
"B10","2700.0","17707.0","2862.0","M13 (3).txt"
"C10","2568.0","1194.0","8796.0","M13 (3).txt"
"D10","2791.0","1293.0","9721.0","M13 (3).txt"
"E10","2538.0","4828.0","1539.0","M13 (3).txt"
"F10","2666.0","4684.0","821.0","M13 (3).txt"
"G10","3094.0","11830.0","10571.0","M13 (3).txt"
"H10","3115.0","11509.0","10617.0","M13 (3).txt"
"I10","2557.0","568.0","568.0","M13 (3).txt"
"J10","2546.0","579.0","522.0","M13 (3).txt"
